Sample	Mut_Rate	Fitness	Nodes	Leaves	Tree_Score
Clonal_evolution_66253672.dat	0.000000500000	0.010000000000	1	1	0.000000
Clonal_evolution_66261319.dat	0.000050000000	0.007000000000	2	1	0.000000
Clonal_evolution_66265040.dat	0.000000700000	0.002000000000	1	1	0.000000
Clonal_evolution_66268380.dat	0.000003000000	0.002000000000	1	1	0.000000
Clonal_evolution_66271606.dat	0.000070000000	0.000700000000	11	9	0.877778
Clonal_evolution_66275831.dat	0.000001000000	0.100000000000	1	1	0.000000
Clonal_evolution_66278743.dat	0.000100000000	0.005000000000	4	3	0.666667
Clonal_evolution_66279372.dat	0.000000100000	0.004000000000	1	1	0.000000
Clonal_evolution_66282224.dat	0.000002000000	0.009000000000	1	1	0.000000
Clonal_evolution_66286392.dat	0.000020000000	0.000800000000	6	4	0.750000
Clonal_evolution_66293933.dat	0.000008000000	0.005000000000	2	1	0.000000
Clonal_evolution_66293988.dat	0.000001000000	0.001000000000	1	1	0.000000
Clonal_evolution_66298881.dat	0.000002000000	0.007000000000	1	1	0.000000
Clonal_evolution_66299122.dat	0.000008	0.006000	1	1	0.000000
Clonal_evolution_66302493.dat	0.000000100000	0.500000000000	1	1	0.000000
Clonal_evolution_66302742.dat	0.000008000000	0.009000000000	3	2	0.500000
Clonal_evolution_66303250.dat	0.000080000000	0.000700000000	9	7	0.821429
Clonal_evolution_66303333.dat	0.000000200000	0.007000000000	1	1	0.000000
Clonal_evolution_66303942.dat	0.000002000000	0.050000000000	1	1	0.000000
Clonal_evolution_66304058.dat	0.000007000000	0.007000000000	2	1	0.000000
Clonal_evolution_66307146.dat	0.000200000000	0.009000000000	3	2	0.500000
Clonal_evolution_66309955.dat	0.001000000000	0.500000000000	1	1	0.000000
Clonal_evolution_66310553.dat	0.000001000000	0.010000000000	1	1	0.000000
Clonal_evolution_66310882.dat	0.000006000000	0.005000000000	1	1	0.000000
Clonal_evolution_66311827.dat	0.000007000000	0.000100000000	6	5	0.800000
Clonal_evolution_6631207.dat	0.000000700000	0.004000000000	1	1	0.000000
Clonal_evolution_66312638.dat	0.000050000000	0.000300000000	8	6	0.785714
Clonal_evolution_66314326.dat	0.000060000000	0.000700000000	9	7	0.857143
Clonal_evolution_66320307.dat	0.000000800000	0.050000000000	1	1	0.000000
Clonal_evolution_66320774.dat	0.000008000000	0.050000000000	1	1	0.000000
Clonal_evolution_66321163.dat	0.000000100000	0.001000000000	1	1	0.000000
Clonal_evolution_66321462.dat	0.000000600000	0.009000	1	1	0.000000
Clonal_evolution_66322165.dat	0.000000600000	0.000700000000	1	1	0.000000
Clonal_evolution_66323468.dat	0.000030000000	0.001000000000	6	4	0.600000
Clonal_evolution_6632367.dat	0.000000500000	0.000500000000	1	1	0.000000
Clonal_evolution_66325267.dat	0.000030000000	0.000200000000	8	5	0.628571
Clonal_evolution_663256.dat	0.000050000000	0.005000000000	3	2	0.500000
Clonal_evolution_66327856.dat	0.000000300000	0.000300000000	1	1	0.000000
Clonal_evolution_66329481.dat	0.000300000000	0.001000000000	11	5	0.720000
Clonal_evolution_66331502.dat	0.000000400000	0.000300000000	1	1	0.000000
Clonal_evolution_66337623.dat	0.000500000000	0.900000000000	1	1	0.000000
Clonal_evolution_66339142.dat	0.000040000000	0.000100000000	10	7	0.714286
Clonal_evolution_66343722.dat	0.000030000000	0.000800000000	7	6	0.833333
Clonal_evolution_66347981.dat	0.000005000000	0.000700000000	3	2	0.500000
Clonal_evolution_66349876.dat	0.000005000000	0.100000000000	2	1	0.000000
Clonal_evolution_66351450.dat	0.000003000000	0.006000000000	1	1	0.000000
Clonal_evolution_66351989.dat	0.000000600000	0.000500000000	1	1	0.000000
Clonal_evolution_66352556.dat	0.000040000000	0.003000000000	4	3	0.666667
Clonal_evolution_6635358.dat	0.000040000000	0.000400000000	8	4	0.750000
Clonal_evolution_66356561.dat	0.000040000000	0.900000000000	1	1	0.000000
Clonal_evolution_66358991.dat	0.000020	0.000400	6	3	0.666667
Clonal_evolution_66361225.dat	0.000006000000	0.000400000000	3	2	0.500000
Clonal_evolution_66363750.dat	0.000080000000	0.050000000000	3	2	0.500000
Clonal_evolution_66365310.dat	0.000020000000	0.000600000000	3	2	0.500000
Clonal_evolution_66365932.dat	0.000004000000	0.000200000000	3	2	0.500000
Clonal_evolution_66365972.dat	0.000002000000	0.003000000000	1	1	0.000000
Clonal_evolution_66367764.dat	0.000002000000	0.000400000000	1	1	0.000000
Clonal_evolution_66368634.dat	0.000090000000	0.000800000000	6	4	0.650000
Clonal_evolution_6637113.dat	0.000005000000	0.000300000000	1	1	0.000000
Clonal_evolution_66381554.dat	0.000080000000	0.000900000000	7	3	0.555556
Clonal_evolution_66383227.dat	0.000000700000	0.000900000000	1	1	0.000000
Clonal_evolution_66385166.dat	0.000050000000	0.005000000000	7	6	0.833333
Clonal_evolution_66387858.dat	0.000070000000	0.010000000000	4	3	0.666667
Clonal_evolution_66388492.dat	0.000050000000	0.000700000000	6	4	0.750000
Clonal_evolution_66389554.dat	0.000030000000	0.000800000000	3	1	0.000000
Clonal_evolution_66390256.dat	0.000000400000	0.003000000000	1	1	0.000000
Clonal_evolution_66400436.dat	0.000000200000	0.010000000000	1	1	0.000000
Clonal_evolution_66401932.dat	0.000400000000	0.009000000000	6	5	0.800000
Clonal_evolution_66403367.dat	0.000000200000	0.004000000000	1	1	0.000000
Clonal_evolution_66403554.dat	0.000090000000	0.050000000000	4	3	0.666667
Clonal_evolution_66405259.dat	0.000090000000	0.100000000000	1	1	0.000000
Clonal_evolution_664076.dat	0.000001000000	0.050000000000	1	1	0.000000
Clonal_evolution_66410506.dat	0.000000800000	0.500000000000	1	1	0.000000
Clonal_evolution_66411506.dat	0.000090000000	0.004000000000	6	4	0.700000
Clonal_evolution_66411934.dat	0.000006000000	0.001000000000	3	2	0.500000
Clonal_evolution_66413227.dat	0.000008000000	0.004000000000	1	1	0.000000
Clonal_evolution_66414362.dat	0.000000200000	0.000100000000	1	1	0.000000
Clonal_evolution_66414882.dat	0.000007000000	0.005000000000	1	1	0.000000
Clonal_evolution_66414898.dat	0.000002000000	0.000600	4	2	0.500000
Clonal_evolution_66421165.dat	0.000000800000	0.100000000000	1	1	0.000000
Clonal_evolution_6642162.dat	0.000020000000	0.000100000000	6	3	0.600000
Clonal_evolution_66426964.dat	0.000050000000	0.000800000000	6	4	0.700000
Clonal_evolution_66428737.dat	0.000090000000	0.000400000000	9	5	0.775000
Clonal_evolution_66429211.dat	0.000001000000	0.000700000000	1	1	0.000000
Clonal_evolution_6643012.dat	0.000009000000	0.500000000000	1	1	0.000000
Clonal_evolution_66431491.dat	0.000090000000	0.003000000000	4	2	0.500000
Clonal_evolution_66433519.dat	0.000000300000	0.000100000000	2	1	0.000000
Clonal_evolution_66435736.dat	0.000060000000	0.000900000000	9	7	0.857143
Clonal_evolution_66439556.dat	0.000060000000	0.010000000000	5	3	0.666667
Clonal_evolution_66440990.dat	0.000090000000	0.009000000000	3	2	0.500000
Clonal_evolution_66443346.dat	0.000020000000	0.005000000000	2	1	0.000000
Clonal_evolution_66449519.dat	0.000000100000	0.000900000000	1	1	0.000000
Clonal_evolution_66456475.dat	0.000010000000	0.003000000000	1	1	0.000000
Clonal_evolution_66462628.dat	0.000010000000	0.000600000000	3	2	0.500000
Clonal_evolution_66462851.dat	0.000000600000	0.000400000000	1	1	0.000000
Clonal_evolution_66463736.dat	0.000005000000	0.000800000000	3	2	0.500000
Clonal_evolution_66463915.dat	0.000001000000	0.004000000000	1	1	0.000000
Clonal_evolution_66463966.dat	0.000000400000	0.500000000000	1	1	0.000000
Clonal_evolution_66464961.dat	0.000070000000	0.000400000000	8	5	0.771429
Clonal_evolution_66465568.dat	0.000030000000	0.004000000000	3	1	0.000000
Clonal_evolution_66469440.dat	0.000006000000	0.007000000000	2	1	0.000000
Clonal_evolution_66471626.dat	0.000700000000	0.007000000000	5	3	0.500000
Clonal_evolution_66472656.dat	0.000000600000	0.000700000000	1	1	0.000000
Clonal_evolution_664755.dat	0.000007000000	0.009000000000	1	1	0.000000
Clonal_evolution_66475792.dat	0.000000800000	0.000600000000	1	1	0.000000
Clonal_evolution_66479717.dat	0.000001000000	0.001000000000	1	1	0.000000
Clonal_evolution_66479987.dat	0.000020000000	0.005000000000	2	1	0.000000
Clonal_evolution_66482200.dat	0.000000900000	0.000500000000	1	1	0.000000
Clonal_evolution_66484527.dat	0.000009000000	0.005000000000	2	1	0.000000
Clonal_evolution_66487058.dat	0.000009	0.004000	1	1	0.000000
Clonal_evolution_66487203.dat	0.000006000000	0.006000000000	2	1	0.000000
Clonal_evolution_6649337.dat	0.000007000000	0.004000000000	2	1	0.000000
Clonal_evolution_66495811.dat	0.000040000000	0.000100000000	9	6	0.791667
Clonal_evolution_66496154.dat	0.000030000000	0.001000000000	3	2	0.500000
Clonal_evolution_66498580.dat	0.000040000000	0.010000000000	3	2	0.500000
Clonal_evolution_66498851.dat	0.000000200000	0.000600000000	1	1	0.000000
Clonal_evolution_66499828.dat	0.000070000000	0.900000000000	1	1	0.000000
Clonal_evolution_66503784.dat	0.000300000000	0.000300000000	4	3	0.666667
Clonal_evolution_66504868.dat	0.000004000000	0.900000000000	1	1	0.000000
Clonal_evolution_66508584.dat	0.000002000000	0.009000000000	2	1	0.000000
Clonal_evolution_66513449.dat	0.000000600000	0.000900000000	1	1	0.000000
Clonal_evolution_66513796.dat	0.000000200000	0.010000000000	1	1	0.000000
Clonal_evolution_66516154.dat	0.000004000000	0.001000000000	1	1	0.000000
Clonal_evolution_66522639.dat	0.000008000000	0.000800000000	2	1	0.000000
Clonal_evolution_66524521.dat	0.000005000000	0.000900000000	2	1	0.000000
Clonal_evolution_66525766.dat	0.000030000000	0.500000000000	1	1	0.000000
Clonal_evolution_66527526.dat	0.000000200000	0.001000000000	1	1	0.000000
Clonal_evolution_66529802.dat	0.000009000000	0.003000000000	2	1	0.000000
Clonal_evolution_66532671.dat	0.000001000000	0.010000000000	1	1	0.000000
Clonal_evolution_66537431.dat	0.000000300000	0.001000000000	1	1	0.000000
Clonal_evolution_66539591.dat	0.000600000000	0.000700000000	4	2	0.500000
Clonal_evolution_66539784.dat	0.000070000000	0.004000000000	2	1	0.000000
Clonal_evolution_66547112.dat	0.000500000000	0.009000000000	11	9	0.888889
Clonal_evolution_66555876.dat	0.000060000000	0.007000000000	2	1	0.000000
Clonal_evolution_66556092.dat	0.000000900000	0.900000000000	1	1	0.000000
Clonal_evolution_66556292.dat	0.000080000000	0.900000000000	1	1	0.000000
Clonal_evolution_66556483.dat	0.000008000000	0.003000000000	3	1	0.000000
Clonal_evolution_66556486.dat	0.000090000000	0.003000000000	4	2	0.333333
Clonal_evolution_66558809.dat	0.000020000000	0.000800000000	5	4	0.750000
Clonal_evolution_66561848.dat	0.000000400000	0.004000000000	2	1	0.000000
Clonal_evolution_66564973.dat	0.000000200000	0.006000000000	1	1	0.000000
Clonal_evolution_66571898.dat	0.000007000000	0.010000000000	1	1	0.000000
Clonal_evolution_66572501.dat	0.000700000000	0.006000000000	8	6	0.809524
Clonal_evolution_66576616.dat	0.000010000000	0.001000000000	3	2	0.500000
Clonal_evolution_66576848.dat	0.000050000000	0.000800000000	7	3	0.666667
Clonal_evolution_66577212.dat	0.000000900000	0.000100000000	3	2	0.500000
Clonal_evolution_66578654.dat	0.000004000000	0.000700000000	1	1	0.000000
Clonal_evolution_66579604.dat	0.000010000000	0.900000000000	1	1	0.000000
Clonal_evolution_66584855.dat	0.000070000000	0.000800000000	12	7	0.779221
Clonal_evolution_66587109.dat	0.000050000000	0.006000000000	4	3	0.666667
Clonal_evolution_66593972.dat	0.000040000000	0.007000000000	2	1	0.000000
Clonal_evolution_66594386.dat	0.000000300000	0.000100000000	1	1	0.000000
Clonal_evolution_66596203.dat	0.000000700000	0.500000000000	1	1	0.000000
Clonal_evolution_66597846.dat	0.000060000000	0.002000000000	8	6	0.833333
Clonal_evolution_66601598.dat	0.000001000000	0.000500000000	1	1	0.000000
Clonal_evolution_66606640.dat	0.000000100000	0.000900000000	1	1	0.000000
Clonal_evolution_66611160.dat	0.000000900000	0.006000	1	1	0.000000
Clonal_evolution_66611630.dat	0.000040000000	0.000100000000	7	4	0.750000
Clonal_evolution_66615327.dat	0.000090000000	0.010000000000	4	3	0.666667
Clonal_evolution_66618478.dat	0.000030000000	0.001000000000	5	3	0.666667
Clonal_evolution_66621167.dat	0.000006000000	0.100000000000	1	1	0.000000
Clonal_evolution_66631137.dat	0.000006000000	0.900000000000	1	1	0.000000
Clonal_evolution_66631889.dat	0.000001000000	0.100000000000	1	1	0.000000
Clonal_evolution_66633955.dat	0.000040000000	0.002000000000	2	1	0.000000
Clonal_evolution_66634709.dat	0.000001000000	0.000600000000	1	1	0.000000
Clonal_evolution_66635198.dat	0.000006000000	0.003000000000	1	1	0.000000
Clonal_evolution_66635993.dat	0.000001000000	0.000400000000	1	1	0.000000
Clonal_evolution_66637025.dat	0.000040000000	0.000500000000	8	7	0.857143
Clonal_evolution_66637614.dat	0.000000300000	0.002000000000	1	1	0.000000
Clonal_evolution_66638243.dat	0.000001000000	0.000800000000	1	1	0.000000
Clonal_evolution_66639508.dat	0.000300000000	0.000900000000	11	7	0.842857
Clonal_evolution_66640337.dat	0.000080000000	0.000100000000	7	3	0.611111
Clonal_evolution_66642137.dat	0.000010000000	0.050000000000	2	1	0.000000
Clonal_evolution_66644402.dat	0.000000100000	0.005000000000	1	1	0.000000
Clonal_evolution_66644939.dat	0.000001000000	0.000400000000	1	1	0.000000
Clonal_evolution_66646391.dat	0.000000400000	0.050000000000	1	1	0.000000
Clonal_evolution_66652440.dat	0.000000400000	0.003000000000	1	1	0.000000
Clonal_evolution_66653107.dat	0.000000200000	0.001000000000	1	1	0.000000
Clonal_evolution_66653610.dat	0.000010000000	0.500000000000	1	1	0.000000
Clonal_evolution_66655813.dat	0.000009000000	0.000400000000	3	2	0.500000
Clonal_evolution_66656697.dat	0.000090000000	0.010000000000	4	2	0.333333
Clonal_evolution_666575.dat	0.000001000000	0.900000000000	1	1	0.000000
Clonal_evolution_66658070.dat	0.000000400000	0.006000	1	1	0.000000
Clonal_evolution_66659040.dat	0.000200000000	0.000300000000	5	3	0.583333
Clonal_evolution_66660600.dat	0.000005000000	0.900000000000	1	1	0.000000
Clonal_evolution_66663458.dat	0.000020000000	0.000800000000	4	3	0.666667
Clonal_evolution_66666477.dat	0.000006000000	0.000100000000	3	2	0.500000
Clonal_evolution_66666976.dat	0.000000600000	0.000500000000	1	1	0.000000
Clonal_evolution_66677913.dat	0.000008000000	0.000900000000	1	1	0.000000
Clonal_evolution_6667912.dat	0.000003000000	0.050000000000	1	1	0.000000
Clonal_evolution_66679663.dat	0.000010000000	0.000500000000	2	1	0.000000
Clonal_evolution_66684522.dat	0.000070000000	0.100000000000	1	1	0.000000
Clonal_evolution_66686817.dat	0.000008000000	0.002000000000	2	1	0.000000
Clonal_evolution_66687476.dat	0.000009000000	0.000800000000	2	1	0.000000
Clonal_evolution_66688028.dat	0.000050000000	0.050000000000	1	1	0.000000
Clonal_evolution_66688465.dat	0.000008000000	0.500000000000	1	1	0.000000
Clonal_evolution_66694996.dat	0.001000000000	0.009000000000	5	3	0.666667
Clonal_evolution_66696560.dat	0.000009000000	0.002000000000	2	1	0.000000
Clonal_evolution_66699037.dat	0.000060000000	0.050000000000	2	1	0.000000
Clonal_evolution_66701291.dat	0.000003000000	0.000900000000	3	2	0.500000
Clonal_evolution_66703413.dat	0.000090000000	0.001000000000	5	3	0.666667
Clonal_evolution_66703613.dat	0.000000300000	0.050000000000	1	1	0.000000
Clonal_evolution_66704036.dat	0.000040000000	0.000200000000	6	3	0.666667
Clonal_evolution_66705703.dat	0.000006000000	0.500000000000	1	1	0.000000
Clonal_evolution_6670648.dat	0.000070000000	0.002000000000	4	3	0.666667
Clonal_evolution_66708130.dat	0.000000500000	0.500000000000	1	1	0.000000
Clonal_evolution_66709383.dat	0.000000700000	0.005000000000	1	1	0.000000
Clonal_evolution_66709406.dat	0.000008000000	0.050000000000	1	1	0.000000
Clonal_evolution_66710197.dat	0.000000800000	0.000400000000	1	1	0.000000
Clonal_evolution_66711010.dat	0.000090000000	0.050000000000	3	2	0.500000
Clonal_evolution_66711146.dat	0.000050000000	0.000300000000	5	3	0.500000
Clonal_evolution_66718285.dat	0.000060000000	0.009000000000	3	2	0.500000
Clonal_evolution_66718629.dat	0.000000900000	0.100000000000	1	1	0.000000
Clonal_evolution_66719066.dat	0.000100000000	0.010000000000	4	3	0.666667
Clonal_evolution_66723269.dat	0.000000300000	0.900000000000	1	1	0.000000
Clonal_evolution_66729849.dat	0.000008000000	0.001000000000	3	2	0.500000
Clonal_evolution_66730387.dat	0.000080000000	0.001000000000	6	3	0.600000
Clonal_evolution_66732477.dat	0.000500000000	0.000500000000	5	2	0.500000
Clonal_evolution_66733347.dat	0.000090000000	0.001000000000	6	4	0.650000
Clonal_evolution_6673410.dat	0.000010000000	0.000100000000	7	5	0.733333
Clonal_evolution_66735009.dat	0.000006000000	0.000800000000	2	1	0.000000
Clonal_evolution_66738999.dat	0.000000900000	0.000300000000	1	1	0.000000
Clonal_evolution_66745276.dat	0.000090000000	0.002000000000	6	4	0.750000
Clonal_evolution_66746342.dat	0.000003000000	0.100000000000	2	1	0.000000
Clonal_evolution_66746539.dat	0.000050000000	0.100000000000	1	1	0.000000
Clonal_evolution_66747428.dat	0.000010000000	0.050000000000	1	1	0.000000
Clonal_evolution_66748010.dat	0.000000600000	0.000700000000	1	1	0.000000
Clonal_evolution_66750720.dat	0.000080000000	0.007000000000	5	4	0.750000
Clonal_evolution_66752772.dat	0.000000800000	0.005000000000	1	1	0.000000
Clonal_evolution_66752848.dat	0.000900000000	0.009000000000	9	6	0.791667
Clonal_evolution_66756574.dat	0.000002000000	0.000300000000	1	1	0.000000
Clonal_evolution_66764861.dat	0.000000800000	0.000400000000	1	1	0.000000
Clonal_evolution_6676583.dat	0.000500000000	0.000900000000	8	4	0.714286
Clonal_evolution_66766812.dat	0.000006000000	0.900000000000	1	1	0.000000
Clonal_evolution_66767137.dat	0.000000400000	0.100000000000	1	1	0.000000
Clonal_evolution_667676.dat	0.000000400000	0.002000000000	1	1	0.000000
Clonal_evolution_66767877.dat	0.000000300000	0.002000000000	1	1	0.000000
Clonal_evolution_66770290.dat	0.000004000000	0.900000000000	1	1	0.000000
Clonal_evolution_66771157.dat	0.000004000000	0.007000000000	1	1	0.000000
Clonal_evolution_6677462.dat	0.000000400000	0.100000000000	1	1	0.000000
Clonal_evolution_66775751.dat	0.000009000000	0.003000000000	1	1	0.000000
Clonal_evolution_66776983.dat	0.000080000000	0.900000000000	1	1	0.000000
Clonal_evolution_66778779.dat	0.000000800000	0.000400000000	1	1	0.000000
Clonal_evolution_66778817.dat	0.000008000000	0.005000000000	2	1	0.000000
Clonal_evolution_6678474.dat	0.000020000000	0.000800000000	3	1	0.000000
Clonal_evolution_66794153.dat	0.000030000000	0.001000000000	6	5	0.800000
Clonal_evolution_66798634.dat	0.000000300000	0.006000	1	1	0.000000
Clonal_evolution_66799597.dat	0.000050000000	0.050000000000	1	1	0.000000
Clonal_evolution_66809462.dat	0.000000800000	0.010000000000	1	1	0.000000
Clonal_evolution_66811149.dat	0.000010000000	0.000500000000	5	4	0.750000
Clonal_evolution_6681116.dat	0.000000400000	0.002000000000	1	1	0.000000
Clonal_evolution_66812816.dat	0.000000700000	0.100000000000	1	1	0.000000
Clonal_evolution_66813149.dat	0.000001	0.007000	1	1	0.000000
Clonal_evolution_66815494.dat	0.000009	0.005000	2	1	0.000000
Clonal_evolution_66816333.dat	0.000009000000	0.006000000000	2	1	0.000000
Clonal_evolution_66817074.dat	0.000005000000	0.004000000000	1	1	0.000000
Clonal_evolution_66818522.dat	0.000008000000	0.000300000000	3	1	0.000000
Clonal_evolution_66820590.dat	0.000000600000	0.900000000000	1	1	0.000000
Clonal_evolution_66823273.dat	0.000003000000	0.000400000000	2	1	0.000000
Clonal_evolution_66824492.dat	0.000030000000	0.009000000000	3	2	0.500000
Clonal_evolution_66828899.dat	0.000005000000	0.500000000000	1	1	0.000000
Clonal_evolution_66829817.dat	0.000003000000	0.000900000000	2	1	0.000000
